Customer_Id,Age,Monthly_Income,Credit_Score,Credit_Score_Band,Loan_Amount,Interest_Rate,Loan_Term,Loan_Type,Debt_Income,Repayment_Status,Transaction_Id,Gender,Transaction_Amount,Transaction_Type,Transaction_Date,Transaction_Year,Transaction_Month,Product_Id,Product_Name,Interaction_Date,Interaction_Year,Interaction_Day_Name,Interaction_Type,Transaction_Frequency
C024,51,179247.36,790,Excellent,341830.74,12.4,48,Auto,1.9070336098673923,0,e5c9b839-62aa-4e90-ac24-be8b487cf03f,Male,1617.3,Deposit,2023-11-02,2023,11,P03,Credit Card,2024-03-13,2024,Wednesday,Purchased,8
C033,47,129633.38,454,Poor,403554.28,1.79,60,Education,3.113042952363041,0,d0228420-4e56-41b7-9d65-9f513855cc43,Female,20.59,Deposit,2023-12-24,2023,12,P029,Small Business Loan,2024-02-26,2024,Monday,Viewed,9
C062,45,146123.64,384,Poor,794162.68,10.21,36,Education,5.434867896803008,0,45807f6a-9589-4c93-80ac-17dd23cabf02,Male,1460.32,Withdrawal,2024-05-15,2024,5,P07,Business Loan,2024-09-01,2024,Sunday,Purchased,4
C018,32,39164.27,525,Poor,127024.16,11.8,60,Auto,3.2433685091028126,0,17f56bfe-9f37-4b34-9bf6-9f54d9703dd9,Male,861.76,Deposit,2024-08-07,2024,8,P044,Insurance Savings,2024-06-08,2024,Saturday,Viewed,5
C010,48,185583.14,329,Poor,533601.52,10.66,48,Mortgage,2.8752693806129153,0,c0e8751a-2cfa-4d1e-a297-703b6160bb7e,Female,229.73,Deposit,2024-03-06,2024,3,P021,Cash Credit,2024-04-29,2024,Monday,Viewed,1
C052,40,53062.49,676,Good,586766.96,10.73,48,Personal,11.05803666582552,0,326ba72e-8e92-47d2-9118-fd0c113c3cd5,Female,764.76,Deposit,2024-03-23,2024,3,P025,Medical Loan,2024-03-10,2024,Sunday,Clicked,3
C056,56,112939.03,724,Good,427109.85,9.11,12,Mortgage,3.781773670271473,0,bb857e5a-386c-4c01-95b2-4dc0bdc181d0,Male,198.74,Withdrawal,2024-02-28,2024,2,P041,Retirement Savings,2023-11-02,2023,Thursday,Viewed,6
C062,46,112265.3,534,Poor,716704.48,4.17,60,Auto,6.384024983677057,0,43daf4db-9b3a-4491-aee5-764bd9c27a09,Female,667.96,Deposit,2024-06-14,2024,6,P048,Property Investment,2024-06-03,2024,Monday,Clicked,4
C09,45,128092.84,485,Poor,741554.71,2.7,48,Education,5.789197194784657,0,4d5b7c96-3644-4868-beb3-63c981e16c35,Female,696.52,Deposit,2024-09-13,2024,9,P037,Fixed Deposit,2024-02-05,2024,Monday,Purchased,6
C030,27,56724.65,608,Fair,136919.85,13.27,48,Education,2.41376279977047,0,8ec7831a-b6f1-4ded-a1e4-0edb70e8ce98,Male,114.58,Withdrawal,2024-03-11,2024,3,P034,Stock Investment,2024-03-24,2024,Sunday,Viewed,8
C010,21,99797.91,815,Excellent,560397.04,11.47,24,Auto,5.6153183969483935,0,1572622e-7b25-45cc-b976-07bf2199f755,Male,1475.61,Deposit,2024-06-30,2024,6,P012,Mutual Fund,2024-06-23,2024,Sunday,Viewed,1
C05,49,122502.74,789,Excellent,585848.3,5.18,48,Auto,4.782328134048267,0,26c27a44-bba4-419f-850d-80761a6cd23a,Female,1449.71,Deposit,2024-08-17,2024,8,P038,Recurring Deposit,2024-07-22,2024,Monday,Viewed,2
C094,28,34384.71,355,Poor,519272.77,9.36,24,Mortgage,15.101851084391871,1,46b2f2a0-42eb-4ab4-833c-9e200e602df4,Female,1484.13,Deposit,2024-06-01,2024,6,P04,Personal Loan,2024-01-29,2024,Monday,Clicked,1
C082,58,147063.0,365,Poor,819572.47,10.36,60,Education,5.5729345246595,0,06258c6e-eb0c-4f0d-b283-058145c0d19f,Male,1043.03,Withdrawal,2023-12-07,2023,12,P042,High-Yield Savings Account,2023-11-06,2023,Monday,Clicked,5
C023,68,175761.35,742,Excellent,522402.98,10.23,24,Education,2.9722289911860598,0,8a1fd2fe-cb47-4b7e-9e06-0f2e3f43cb24,Male,1833.71,Withdrawal,2024-04-23,2024,4,P09,Investment Fund,2024-01-31,2024,Wednesday,Viewed,3
C046,21,22296.35,846,Excellent,788831.33,11.29,12,Mortgage,35.37939303966793,0,7f79cd6b-a0d6-400f-9c67-2496a8aac29b,Male,1851.61,Withdrawal,2023-11-23,2023,11,P023,Long-Term Loan,2023-12-31,2023,Sunday,Clicked,2
C045,69,54289.48,445,Poor,519749.41,14.06,36,Personal,9.573667126669843,0,354e9c71-b1ac-464d-b3fe-88031943088e,Male,1662.53,Withdrawal,2024-04-10,2024,4,P037,Fixed Deposit,2024-03-15,2024,Friday,Viewed,10
C046,69,97221.91,688,Good,972884.9,6.21,36,Education,10.006848250564095,0,49cc7366-d63b-48cd-9316-eee73f7d536c,Male,911.72,Withdrawal,2024-05-06,2024,5,P012,Mutual Fund,2023-10-22,2023,Sunday,Viewed,2
C019,62,71086.25,592,Fair,489871.48,10.67,36,Personal,6.891226925038246,0,b27e6da5-19f0-4e4a-8f9c-90a52516bbd2,Male,414.74,Deposit,2024-03-01,2024,3,P013,Bond,2024-03-31,2024,Sunday,Viewed,6
C042,60,130919.91,741,Excellent,129192.85,7.0,24,Mortgage,0.9868082707970086,0,a3ba8c3b-75fe-4501-8b01-7de21821cd10,Female,1777.39,Withdrawal,2024-07-10,2024,7,P020,Gold Loan,2023-09-21,2023,Thursday,Viewed,4
C078,56,198891.65,490,Poor,503385.95,12.95,48,Personal,2.530955673604196,0,96845fe0-6f86-4d37-ba62-0d0b9c51fa7a,Male,318.61,Deposit,2023-11-02,2023,11,P04,Personal Loan,2024-01-01,2024,Monday,Clicked,6
C012,66,39299.3,625,Fair,248544.18,10.78,36,Education,6.324392037517207,1,c09a07b9-8b80-4327-bf47-1b35ae03b7b0,Female,867.56,Deposit,2024-01-03,2024,1,P030,Agricultural Loan,2024-08-31,2024,Saturday,Clicked,6
C033,21,89638.39,554,Poor,885526.55,8.37,24,Business,9.878876115467937,0,abb6e4d9-3d0b-4455-86f3-3a5332190210,Female,1890.11,Deposit,2024-01-14,2024,1,P042,High-Yield Savings Account,2024-07-12,2024,Friday,Purchased,9
C029,54,127046.11,508,Poor,259066.27,2.54,36,Business,2.0391515332504078,0,95782766-5508-40b9-af61-262510857918,Female,1546.55,Deposit,2024-05-14,2024,5,P048,Property Investment,2024-01-13,2024,Saturday,Purchased,8
C069,62,115534.06,348,Poor,557149.15,7.1,12,Personal,4.822380084279909,0,a40c85aa-cb3c-4808-a215-7b75d59cb23a,Female,1746.93,Withdrawal,2024-01-28,2024,1,P024,Travel Loan,2024-06-29,2024,Saturday,Purchased,7
C026,66,70890.64,647,Fair,994465.11,2.05,36,Mortgage,14.028158160231026,0,d64982f3-a7f5-4056-84af-3e96a2330587,Female,1396.71,Deposit,2024-01-29,2024,1,P023,Long-Term Loan,2023-10-03,2023,Tuesday,Viewed,9
C040,26,82739.43,364,Poor,531609.38,8.92,12,Education,6.425103242794881,1,2bb8fac2-51a6-4bf9-b72a-c61b3a7a317a,Male,1784.62,Deposit,2023-10-02,2023,10,P045,Pension Plan,2024-09-01,2024,Sunday,Purchased,4
C074,26,77782.03,483,Poor,686038.69,14.16,12,Education,8.820015240023949,0,da8fd5a4-258f-4ab2-89b8-984166bf1058,Male,410.04,Withdrawal,2024-07-11,2024,7,P01,Savings Account,2024-06-13,2024,Thursday,Purchased,7
C040,68,190195.98,661,Fair,244809.26,6.0,12,Personal,1.287142136232322,0,c0d2b194-6e69-44a6-83f1-e93a8142ccb0,Female,658.52,Deposit,2024-03-22,2024,3,P041,Retirement Savings,2024-08-24,2024,Saturday,Viewed,4
C083,31,70081.43,391,Poor,524618.08,6.45,60,Mortgage,7.4858358341146864,1,09769ced-7a39-4e2e-9564-6c97fe615299,Male,96.39,Deposit,2024-03-12,2024,3,P01,Savings Account,2024-07-08,2024,Monday,Clicked,2
C066,36,170262.28,337,Poor,923266.15,5.81,60,Personal,5.422611220758937,0,0fb0bb58-db53-452c-9fde-151c11f1fd4b,Male,980.89,Withdrawal,2023-10-02,2023,10,P046,Child Education Fund,2024-05-10,2024,Friday,Purchased,5
C087,51,196139.14,549,Poor,288050.07,13.59,12,Mortgage,1.4686006576759743,0,158c8b22-7c2b-4b21-84a3-18a4d1457ce6,Female,1657.64,Deposit,2024-07-27,2024,7,P010,Retirement Plan,2024-09-05,2024,Thursday,Viewed,6
C074,60,104046.83,572,Poor,596234.39,13.59,60,Business,5.7304426285740755,0,9a29a33a-2d03-4568-9615-0743f2d128a5,Female,1220.8,Withdrawal,2023-10-23,2023,10,P012,Mutual Fund,2024-09-11,2024,Wednesday,Clicked,7
C054,62,120713.76,325,Poor,292959.55,7.39,12,Personal,2.4268944153508265,0,ddb7144e-e7d0-4805-9ef4-f1fe93b662cb,Male,548.5,Withdrawal,2024-08-04,2024,8,P021,Cash Credit,2024-01-20,2024,Saturday,Viewed,2
C078,59,197029.48,492,Poor,424937.9,3.51,48,Personal,2.156722435647701,0,6c43d2fb-1074-463a-bdd1-1ab38229de1a,Female,1785.98,Withdrawal,2024-06-22,2024,6,P031,Technology Loan,2023-10-28,2023,Saturday,Viewed,6
C040,46,172415.27,660,Fair,980676.2,10.1,36,Auto,5.687873237677846,0,c4f0d65b-f551-4800-91d9-d42825e0dbf2,Female,769.97,Deposit,2024-05-03,2024,5,P027,Holiday Loan,2024-01-21,2024,Sunday,Purchased,4
C024,34,30769.85,660,Fair,691858.98,5.48,48,Mortgage,22.484964340092656,0,2b974671-2212-4030-ac7f-02e039d19adc,Male,347.92,Deposit,2023-10-05,2023,10,P016,Mortgage Refinance,2024-01-10,2024,Wednesday,Purchased,8
C079,32,43031.72,703,Good,881343.52,12.9,60,Education,20.481252434250827,0,59e388dc-c77f-4af6-ab97-e180a3306834,Female,157.99,Withdrawal,2024-06-26,2024,6,P027,Holiday Loan,2024-08-03,2024,Saturday,Clicked,1
C048,35,127608.66,833,Excellent,433872.08,3.87,36,Business,3.40002065690526,0,1a849a3d-526d-46a5-9bb7-ab2df65a7f5e,Female,1833.99,Deposit,2024-06-10,2024,6,P031,Technology Loan,2024-08-12,2024,Monday,Clicked,10
C093,69,121155.69,435,Poor,631029.47,5.57,24,Auto,5.208417945537679,0,ace598c4-164d-44ee-ae66-db10127b4b0e,Female,50.69,Withdrawal,2024-07-30,2024,7,P024,Travel Loan,2024-06-17,2024,Monday,Clicked,7
C072,58,104543.82,551,Poor,234667.86,14.28,36,Auto,2.244684190801522,0,3c36babe-7b3e-464f-bef4-780ea438547b,Male,1583.59,Withdrawal,2023-09-22,2023,9,P07,Business Loan,2023-12-05,2023,Tuesday,Clicked,9
C07,69,112670.02,719,Good,901378.03,9.77,60,Personal,8.000158604746852,0,ffebdf8c-0238-458e-9a52-52a383cd17c3,Female,1660.69,Withdrawal,2024-07-01,2024,7,P028,Debt Consolidation Loan,2024-02-18,2024,Sunday,Clicked,2
C036,36,103803.25,639,Fair,253068.27,7.05,12,Business,2.4379609501629282,0,554fcac0-0bf1-41a7-a654-1b8fb7d1267a,Male,1415.79,Withdrawal,2023-09-25,2023,9,P048,Property Investment,2024-06-28,2024,Friday,Clicked,7
C074,55,21438.94,373,Poor,389266.78,5.81,12,Business,18.15699750080928,1,b12bf9ac-fdfc-49f6-a49b-6b6c31d91724,Female,69.87,Withdrawal,2023-10-27,2023,10,P047,Healthcare Savings,2024-04-02,2024,Tuesday,Viewed,7
C089,32,146513.22,676,Good,584605.93,14.57,48,Business,3.9901240993816125,0,7f5d953a-51bd-4408-a18b-65a97b7701b9,Male,39.97,Withdrawal,2024-05-03,2024,5,P039,Loan Against Property,2024-07-21,2024,Sunday,Purchased,4
C028,40,38669.47,481,Poor,214947.96,10.69,12,Personal,5.5585959673096115,0,e080d9f6-ebfb-4336-8d71-a67b1472c40e,Male,1358.49,Deposit,2024-04-18,2024,4,P034,Stock Investment,2024-07-29,2024,Monday,Viewed,1
C028,47,178165.53,413,Poor,188500.85,1.34,24,Auto,1.0580096497902822,0,46fb316c-335f-43c0-8f96-62acd04d2704,Female,285.51,Deposit,2024-09-02,2024,9,P026,Emergency Loan,2023-12-06,2023,Wednesday,Purchased,1
C089,51,39114.0,572,Poor,544198.19,3.97,48,Education,13.913130592626679,0,fe57561e-03d0-45b0-b386-b6d1b9aabec1,Male,661.77,Deposit,2023-11-26,2023,11,P03,Credit Card,2024-01-20,2024,Saturday,Clicked,4
C027,69,71727.01,712,Good,448285.4,2.36,48,Education,6.249882715033013,0,9a57d1c3-0f1b-4f89-ba80-f947b52da24a,Male,1787.55,Withdrawal,2024-01-17,2024,1,P010,Retirement Plan,2023-11-01,2023,Wednesday,Clicked,8
C033,33,50609.08,629,Fair,373247.36,7.81,36,Auto,7.375106601424092,0,854cd3de-ba77-43c2-bfdb-6e0726918fda,Female,446.54,Deposit,2024-09-18,2024,9,P020,Gold Loan,2024-06-30,2024,Sunday,Purchased,9
C042,67,79411.99,738,Good,897266.4,4.69,12,Auto,11.298878166886386,0,824f8677-4246-4b6f-8aa7-3f36581f0ebd,Female,911.36,Deposit,2024-02-25,2024,2,P041,Retirement Savings,2024-04-28,2024,Sunday,Purchased,4
C031,66,122572.83,682,Good,443873.89,11.52,36,Education,3.621307348455608,0,73bde6d3-e844-4064-a67b-2caec7f4c32f,Female,931.61,Deposit,2024-02-17,2024,2,P039,Loan Against Property,2024-01-26,2024,Friday,Viewed,6
C026,66,131214.97,552,Poor,754681.81,3.28,24,Business,5.751491693363951,1,0f7ad89a-0a7a-4bdf-ae19-79a4d91102b7,Female,1606.05,Withdrawal,2024-09-10,2024,9,P044,Insurance Savings,2024-08-11,2024,Sunday,Clicked,9
C037,18,115369.28,341,Poor,352667.37,11.71,48,Business,3.056856816649978,0,91028695-5a1e-43d5-8f73-6f6317c15101,Female,439.16,Deposit,2023-12-20,2023,12,P036,International Investment,2023-10-04,2023,Wednesday,Clicked,10
C015,40,22184.33,424,Poor,983318.14,9.5,12,Personal,44.32489689794553,1,dff83722-614e-4cb5-8729-8dd5702fb216,Male,1356.56,Deposit,2024-07-27,2024,7,P042,High-Yield Savings Account,2023-10-13,2023,Friday,Purchased,2
C069,29,155802.5,427,Poor,494311.11,8.47,60,Business,3.172677652797612,0,e317979a-8cf0-4c8e-93b2-cff2c482ce3a,Female,917.22,Withdrawal,2024-06-04,2024,6,P037,Fixed Deposit,2024-01-12,2024,Friday,Viewed,7
C059,65,153138.32,437,Poor,785974.78,2.8,60,Education,5.132450062139901,0,1ad4f59d-f5ef-4aff-bcf3-288387021bcf,Female,732.64,Withdrawal,2024-01-08,2024,1,P04,Personal Loan,2023-10-31,2023,Tuesday,Viewed,6
C096,35,137313.09,592,Fair,858075.28,5.53,36,Auto,6.249042097880108,0,e383083a-3c69-4671-bdf3-912dd1778b13,Male,819.12,Withdrawal,2024-08-11,2024,8,P023,Long-Term Loan,2024-03-14,2024,Thursday,Purchased,6
C043,18,20532.58,821,Excellent,139397.64,9.48,60,Education,6.7890951843363085,0,0334f09e-8cbd-4fac-a5d9-cbba2d101fed,Male,1684.02,Deposit,2023-10-13,2023,10,P03,Credit Card,2023-12-24,2023,Sunday,Clicked,1
C01,39,66693.45,516,Poor,457037.09,3.39,12,Auto,6.852803236299817,1,1b1ed2ea-9f57-454f-94f0-462da4e65e70,Female,533.71,Deposit,2024-05-24,2024,5,P04,Personal Loan,2023-11-28,2023,Tuesday,Viewed,8
C094,62,89604.74,768,Excellent,683375.3,13.64,24,Business,7.626553014940951,0,7ed6bec8-5797-4202-b196-434d23e2aeb6,Female,1577.6,Withdrawal,2023-12-12,2023,12,P06,Auto Loan,2023-12-01,2023,Friday,Purchased,1
C043,68,173957.39,484,Poor,893464.23,6.43,48,Business,5.136109653059291,0,bc31b200-b387-4089-b565-2ed618c0aff7,Female,1884.49,Deposit,2024-07-16,2024,7,P044,Insurance Savings,2024-05-26,2024,Sunday,Purchased,1
C011,61,170832.11,523,Poor,173771.93,14.16,12,Mortgage,1.0172088256710052,0,fd2c1440-6cb8-44fc-b947-035a3c36977f,Male,1086.17,Withdrawal,2024-01-28,2024,1,P050,Savings Account,2023-11-03,2023,Friday,Purchased,7
C090,60,27879.3,506,Poor,904216.82,9.76,60,Personal,32.43326841061289,1,cc53f3a6-a257-4973-8590-6bb0fd108091,Female,284.51,Withdrawal,2023-12-12,2023,12,P08,Student Loan,2024-04-22,2024,Monday,Purchased,9
C059,35,98372.94,732,Good,928317.54,7.66,48,Auto,9.436716438483998,0,63451e5c-2a4a-4891-bbd0-58f655a8cb34,Male,252.79,Withdrawal,2024-04-23,2024,4,P044,Insurance Savings,2024-03-26,2024,Tuesday,Viewed,6
C092,68,55938.73,568,Poor,911199.67,2.63,48,Auto,16.28924485772201,0,afde3725-2307-4c15-86d1-d8b7414697a5,Female,759.11,Withdrawal,2024-03-16,2024,3,P017,Business Credit Line,2023-09-26,2023,Tuesday,Purchased,2
C074,58,126332.34,357,Poor,118007.52,2.0,12,Personal,0.9341038090484195,0,d2f8a97d-bffd-477c-be8c-542f540ccd00,Male,765.77,Deposit,2024-06-24,2024,6,P049,Auto Insurance,2024-02-18,2024,Sunday,Viewed,7
C023,67,26783.75,466,Poor,577492.48,4.16,60,Auto,21.561300415363792,1,8f689443-7429-45d7-9db6-e19d42d98333,Female,665.14,Withdrawal,2023-09-21,2023,9,P07,Business Loan,2024-06-04,2024,Tuesday,Clicked,3
C049,49,120043.2,688,Good,914048.19,9.97,48,Business,7.614327092246791,0,514d4099-1d3f-4abb-9462-e9e2512e1f11,Male,457.75,Deposit,2024-01-08,2024,1,P043,Money Market Account,2024-02-11,2024,Sunday,Purchased,5
C09,18,88683.51,622,Fair,354447.69,5.5,24,Auto,3.9967711020910204,0,2ebe1290-2919-49fd-bf12-684e2d920f36,Female,1961.68,Deposit,2024-03-18,2024,3,P050,Savings Account,2023-11-09,2023,Thursday,Clicked,6
C050,55,51661.87,696,Good,348563.92,3.4,60,Mortgage,6.747024836692902,0,5b8acd72-4d84-41a9-8f56-a7395c74b62f,Female,562.32,Deposit,2023-12-02,2023,12,P043,Money Market Account,2023-12-10,2023,Sunday,Clicked,9
C042,45,73545.05,543,Poor,922238.69,14.17,24,Education,12.53977922375469,0,9d6bbe50-4a49-49c5-b0e9-70c699035745,Female,1191.08,Deposit,2024-06-02,2024,6,P025,Medical Loan,2024-03-02,2024,Saturday,Viewed,4
C064,36,192000.95,633,Fair,112009.02,8.49,12,Business,0.583377425997111,0,5946925d-e7de-4a55-97a7-bb8c500b2d03,Male,1491.86,Withdrawal,2024-02-05,2024,2,P019,Home Improvement Loan,2024-03-09,2024,Saturday,Viewed,2
C03,29,187977.45,595,Fair,673932.4,12.4,60,Education,3.585176839030426,0,f31ae556-fa97-445f-a433-f93e53d4df58,Male,1927.22,Deposit,2023-11-21,2023,11,P013,Bond,2024-01-02,2024,Tuesday,Viewed,1
C042,52,94007.96,454,Poor,434617.48,11.79,24,Mortgage,4.623198716364018,0,5be195a5-96db-401f-806b-665177000eab,Female,557.46,Withdrawal,2024-07-09,2024,7,P05,Home Loan,2024-07-11,2024,Thursday,Viewed,4
C068,23,81947.6,546,Poor,898680.04,10.89,60,Education,10.966520557038887,0,f0ec6a12-ecc6-4d2c-8b0e-41fff7940a4f,Female,1070.83,Deposit,2024-08-28,2024,8,P047,Healthcare Savings,2024-03-08,2024,Friday,Purchased,4
C077,47,131749.13,344,Poor,477377.86,10.76,12,Auto,3.6233852929427313,0,331801be-4a1f-4d10-a0ac-7ab5136e5a65,Female,1458.73,Withdrawal,2023-10-19,2023,10,P027,Holiday Loan,2023-12-24,2023,Sunday,Purchased,5
C05,21,119322.34,510,Poor,761371.12,6.34,36,Education,6.380792733364096,0,0dbb3dfc-b587-45d7-bf63-af8464257e1f,Male,1280.24,Deposit,2024-03-26,2024,3,P01,Savings Account,2024-05-20,2024,Monday,Viewed,2
C062,59,85567.84,533,Poor,182377.74,3.9,12,Auto,2.1313818369144295,0,f8252e53-2675-4383-b339-969c3ecfef6a,Male,976.85,Deposit,2024-05-25,2024,5,P012,Mutual Fund,2024-08-24,2024,Saturday,Clicked,4
C086,23,117050.66,706,Good,695520.82,10.57,36,Education,5.9420495364998365,0,9063d107-e11e-43a7-85cf-175ab6a66656,Male,1511.6,Deposit,2024-07-01,2024,7,P01,Savings Account,2023-12-08,2023,Friday,Purchased,10
C0100,24,148207.18,646,Fair,257449.51,4.38,12,Auto,1.737092022127403,0,e5230ad5-5178-4845-bcef-b3ab334e0785,Male,13.08,Withdrawal,2023-12-04,2023,12,P030,Agricultural Loan,2023-11-30,2023,Thursday,Viewed,1
C09,33,171590.14,514,Poor,872593.67,8.48,48,Auto,5.085336896397427,0,b4ce7d6a-1aa2-4be9-a61a-847bac2e5ee6,Male,1886.18,Deposit,2023-12-03,2023,12,P021,Cash Credit,2024-08-10,2024,Saturday,Viewed,6
C014,31,22353.54,489,Poor,246536.88,4.75,24,Education,11.028986012953652,1,7867f330-0627-4310-b18a-fa1a1ef0781b,Male,1159.26,Deposit,2023-11-01,2023,11,P011,Insurance Policy,2023-12-30,2023,Saturday,Clicked,1
C011,22,40847.63,756,Excellent,521171.69,12.65,12,Business,12.758921141814104,0,8a1930ef-1b65-414e-86cb-c9fc9a31bd84,Female,571.01,Withdrawal,2024-04-29,2024,4,P031,Technology Loan,2024-06-28,2024,Friday,Clicked,7
C067,37,104660.12,346,Poor,329334.56,7.81,36,Education,3.146705354436819,0,9ecf9b6f-2449-4830-9690-8fbd2887b1d9,Female,288.46,Withdrawal,2024-08-27,2024,8,P046,Child Education Fund,2024-06-05,2024,Wednesday,Viewed,1
C089,69,164230.01,489,Poor,291035.86,4.7,60,Business,1.7721234992313522,0,197af36e-8bc1-41a7-91c3-da8cab9fae6c,Female,1302.26,Withdrawal,2024-08-26,2024,8,P041,Retirement Savings,2024-08-16,2024,Friday,Purchased,4
C021,70,185393.48,384,Poor,263339.2,10.0,12,Mortgage,1.4204339872146527,0,cac723c3-133e-4d85-8f90-3a8959b47a8d,Male,1118.2,Withdrawal,2024-03-09,2024,3,P044,Insurance Savings,2024-03-24,2024,Sunday,Purchased,2
C012,23,96044.92,769,Excellent,674361.86,2.01,24,Auto,7.021317316938783,0,6f3c3e54-f348-44dd-adc1-7ad9b1c968a4,Female,1273.63,Withdrawal,2023-11-23,2023,11,P033,Wealth Management,2024-05-30,2024,Thursday,Purchased,6
C042,40,98340.32,361,Poor,269826.16,2.22,48,Personal,2.743799898149609,0,adb43462-0b83-4f93-8760-9cea9c599bd0,Male,1049.99,Withdrawal,2024-05-31,2024,5,P047,Healthcare Savings,2024-03-15,2024,Friday,Clicked,4
C089,18,161633.28,636,Fair,538994.77,8.61,12,Mortgage,3.334676930394533,0,e63b2c2f-df28-4730-9812-c8eaea135d0e,Male,1919.4,Deposit,2024-04-10,2024,4,P020,Gold Loan,2024-01-22,2024,Monday,Viewed,4
C028,53,145150.08,649,Fair,382140.29,2.35,60,Education,2.6327253143780562,0,a12f4c59-66e7-4ccd-9f39-2fbedcd99e09,Female,99.49,Withdrawal,2023-11-23,2023,11,P037,Fixed Deposit,2024-05-09,2024,Thursday,Purchased,1
C057,39,112563.81,456,Poor,778383.41,11.1,60,Mortgage,6.91504143294368,0,be01fd37-cac3-45e3-a1c7-2ab7f6cb6f45,Male,1514.55,Withdrawal,2024-01-05,2024,1,P021,Cash Credit,2024-01-21,2024,Sunday,Viewed,6
C049,66,62568.29,367,Poor,631206.1,11.51,48,Education,10.088274747479913,1,f99255c2-757d-49ef-b29c-7021f47d4e3c,Male,1044.79,Deposit,2023-10-02,2023,10,P022,Short-Term Loan,2024-03-05,2024,Tuesday,Purchased,5
C058,27,126435.8,443,Poor,780034.03,7.72,24,Business,6.169407952494468,0,8b72f156-14d7-43c4-bbcf-3bf9328e2d23,Female,1489.25,Withdrawal,2023-10-14,2023,10,P027,Holiday Loan,2024-01-29,2024,Monday,Clicked,2
C071,70,139278.28,505,Poor,987901.02,10.04,12,Mortgage,7.093001292089477,0,99b8d913-0cac-438f-900a-25f8a1135f22,Male,963.39,Withdrawal,2024-06-11,2024,6,P023,Long-Term Loan,2024-02-28,2024,Wednesday,Viewed,5
C09,53,70581.6,362,Poor,186289.07,3.65,60,Personal,2.6393432565994535,1,d9b3cc38-7ff5-448e-9b0d-4166c8298dba,Female,1571.71,Withdrawal,2024-04-13,2024,4,P08,Student Loan,2024-08-01,2024,Thursday,Purchased,6
C010,55,126945.27,729,Good,527903.88,3.28,24,Mortgage,4.158515555561857,0,b01a743a-179e-4206-8c86-9d1f62d60b27,Female,1487.93,Deposit,2024-06-27,2024,6,P014,Certificate of Deposit,2024-08-25,2024,Sunday,Purchased,1
C08,67,180856.71,304,Poor,802175.97,4.83,12,Business,4.435422771983411,0,9377c042-bd88-4985-a8f7-1c5e21e547f4,Male,775.36,Withdrawal,2023-12-03,2023,12,P01,Savings Account,2024-04-29,2024,Monday,Purchased,8
C017,46,83699.73,600,Fair,129904.28,14.31,48,Mortgage,1.5520274677110668,0,31e300af-282d-4a5f-b1c9-5bd1703b097d,Female,617.09,Withdrawal,2024-04-24,2024,4,P05,Home Loan,2024-01-12,2024,Friday,Purchased,5
C080,66,164157.5,517,Poor,849469.44,4.07,12,Auto,5.174722080928376,0,4161a67f-ce6f-4b1e-97c2-3a9d39132b0d,Male,1547.34,Withdrawal,2024-02-06,2024,2,P027,Holiday Loan,2024-08-01,2024,Thursday,Purchased,2
C096,46,197428.47,749,Excellent,815970.99,13.58,48,Personal,4.13299556036675,0,a2a7cb92-c326-418c-beba-a55c20173108,Female,886.82,Deposit,2023-09-27,2023,9,P038,Recurring Deposit,2024-03-19,2024,Tuesday,Purchased,6
C067,24,192123.48,495,Poor,944400.76,10.02,48,Personal,4.915592617830991,0,a9168523-9d1a-494f-bc2d-88e59ad55ed3,Female,940.26,Withdrawal,2024-08-07,2024,8,P031,Technology Loan,2024-02-11,2024,Sunday,Viewed,1
C02,69,137017.03,521,Poor,192318.48,10.43,48,Business,1.4036100475977331,0,b3dfa49e-45a4-48cf-9971-e48e10a38454,Male,725.43,Deposit,2024-01-12,2024,1,P022,Short-Term Loan,2023-10-05,2023,Thursday,Clicked,4
C036,52,122512.92,657,Fair,773605.65,10.93,24,Education,6.314482178695929,0,92783045-3fcd-483e-9c28-0fc180e01f25,Male,484.31,Withdrawal,2023-10-31,2023,10,P043,Money Market Account,2024-02-09,2024,Friday,Clicked,7
C076,65,194915.82,762,Excellent,954739.4,8.2,12,Personal,4.898214008488382,0,cda4ad1d-c65f-4c6d-86fa-340c0bd00c0a,Male,1534.21,Withdrawal,2024-08-21,2024,8,P038,Recurring Deposit,2024-03-27,2024,Wednesday,Purchased,1
C041,50,116703.41,440,Poor,914435.53,6.32,60,Personal,7.83555107772772,0,5757021b-6325-46d6-9004-982252be21ef,Male,1764.88,Withdrawal,2024-07-02,2024,7,P023,Long-Term Loan,2024-05-25,2024,Saturday,Clicked,7
C083,57,178292.72,549,Poor,976944.39,13.21,60,Mortgage,5.479440719733256,0,b536b0d0-6f5e-46be-9dcf-ab6d40e1d438,Female,108.7,Withdrawal,2024-07-30,2024,7,P08,Student Loan,2024-01-31,2024,Wednesday,Clicked,2
C05,21,126378.64,696,Good,942563.17,4.07,36,Auto,7.458247453841884,0,da156edb-731a-4c46-b248-779d1deebc97,Male,1815.35,Withdrawal,2024-02-07,2024,2,P050,Savings Account,2023-09-22,2023,Friday,Clicked,2
C017,51,77988.85,644,Fair,778882.28,7.06,24,Education,9.987097899250982,0,9171580f-5e0b-4c5e-b2fe-e0c4fba9d6bd,Female,898.33,Withdrawal,2024-04-01,2024,4,P014,Certificate of Deposit,2024-08-03,2024,Saturday,Purchased,5
